Link;Title;Text;Veröffentlicht;Bild URL;Bild
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/selbstunfall-mit-e-trottinett.html;Selbstunfall mit E-Trottinett;"<div class=""t"">
	         		<strong><p>Am Freitagnachmittag (02.07.2021) stürzte eine Lenkerin ohne Dritteinwirkung mit ihrem E-Trottinett. Mit einer Beinverletzung musste sie durch die Rettung St.Gallen in Spitalpflege verbracht werden. </p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/selbstunfall-mit-e-trottinett.html"" title=""Interner Link: Selbstunfall mit E-Trottinett"">
								<img alt=""Unfallstelle"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/selbstunfall-mit-e-trottinett/jcr:content/newsdetail/image.originalsize.jpg/Unfallstelle.JPG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Freitagnachmittag kurz nach halb fünf Uhr fuhr eine 25-jährige Frau mit ihrem E-Trottinett auf der Sonneggstrasse abwärts. Bei der Einmündung Wiesentalstrasse war die Fahrbahn in Folge einer Baustelle mit einem Absperrband gesperrt. Dies erkannte die Lenkerin rechtzeitig. Beim Versuch unter dem Absperrband durchzufahren verlor sie die Kontrolle über das E<a id=""_GoBack"" name=""_GoBack""></a>-Trottinett und stürzte. Mit Beinverletzungen musste sie mit dem Rettungswagen ins Kantonsspital St.Gallen verbracht werden. Es entstand geringer Sachschaden.</p>
					
					
					
	         	</div>";2021-07-03T09:11:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/selbstunfall-mit-e-trottinett/jcr:content/newsdetail/image.originalsize.jpg/Unfallstelle.JPG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/86be339e7ffb2456e756e89815432861
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/gewalttaetig-gegen-polizisten.html;Gewalttätig gegen Polizisten;"<div class=""t"">
	         		<strong><p>Am Freitagnachmittag (16.07.2021) versuchte die Stadtpolizei St.Gallen einen Streit zwischen zwei Personen zu schlichten. Dabei wurden die Polizisten von einer Person beschimpft und tätlich angegangen. Die männliche Person musste in Handfesseln gelegt werden und wurde zur Polizeiwache gebracht. Auch während der Fahrt dorthin beruhigte er sich nicht. Er wurde wegen Gewalt und Drohung gegen Beamte angezeigt. <br /></p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/gewalttaetig-gegen-polizisten.html"" title=""Interner Link: Gewalttätig gegen Polizisten"">
								<img alt=""Symbolbild Anlegen Handfesseln"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/gewalttaetig-gegen-polizisten/jcr:content/newsdetail/image.originalsize.jpg/Handschellen Symbolbild.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Freitagnachmittag kurz vor halb sechs, versuchte die Stadtpolizei St.Gallen an der Schlösslistrasse einen Streit zwischen zwei Personen zu schlichten. Dabei wurden die Polizisten von einer beteiligten Person beschimpft und tätlich angegangen. Der 24-jährige aggressive Mann beruhigte sich nicht und musste in Handfesseln gelegt werden. Während der Fahrt zur Polizeiwache wurden die Polizisten weiterhin beschimpft und es wurden auch Drohungen ausgesprochen. Auf der Polizeiwache beruhigte er sich erst nach einer gewissen Zeit, worauf die Einvernahme durchgeführt werden konnte. Er wird wegen Beschimpfung sowie Gewalt und Drohung gegen Beamte<a id=""_GoBack"" name=""_GoBack""></a> zuhanden der Staatsanwaltschaft St.Gallen angezeigt. Anschliessend wurde er entlassen.</p>
					
					
					
	         	</div>";2021-07-17T10:40:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/gewalttaetig-gegen-polizisten/jcr:content/newsdetail/image.originalsize.jpg/Handschellen Symbolbild.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/d16ba9f8e95bbbc61f46d34da17924b2
https://www.stadt.sg.ch/news/stsg_medienmitteilungen/2021/07/umfrage-zur-nutzung-von-mikromobilen-verkehrsmitteln.html;Umfrage zur Nutzung von mikromobilen Verkehrsmitteln;"<div class=""t"">
	         		<strong><p>Die Universität und die Stadt St.Gallen möchten in einem Projekt herausfinden, wie verschiedene Mikrofahrzeuge wie E-Trottinette oder E-Bikes genutzt werden und wie sich diese in bestehende Verkehrssysteme einbinden lassen. Die Bevölkerung ist eingeladen, sich bis Mitte August an einer Onlinebefragung zu beteiligen. Auf Grundlage der gewonnenen Erkenntnisse sind anschliessend Gesprächsrunden mit der Bevölkerung und Verbänden vorgesehen.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_medienmitteilungen/2021/07/umfrage-zur-nutzung-von-mikromobilen-verkehrsmitteln.html"" title=""Interner Link: Umfrage zur Nutzung von mikromobilen Verkehrsmitteln"">
								<img alt=""Symbolbild E-Trottinette"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_medienmitteilungen/2021/07/umfrage-zur-nutzung-von-mikromobilen-verkehrsmitteln/jcr:content/newsdetail/image.originalsize.jpg/TFW9542-1-scaled.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Die Mikromobilität umfasst motorisierte sowie nicht motorisierte Kleinst- und Leichtfahrzeuge, die sich durch ihre kompakte und leichte Bauweise auszeichnen und für den individuellen Personentransport konzipiert sind. Darunter fallen z.B. Velos, E-Bikes, E-Trottinette oder E-Cargobikes. Auch in St.Gallen gehören diese mehr und mehr zum Stadtbild. Doch für welche Wege nutzen die St.Gallerinnen und St.Galler diese Fahrzeuge, lassen sich so Autofahrten ersetzen und wie lassen sich die Mikrofahrzeuge an Bahn und Bus anbinden? Diesen und weiteren Fragen zur Integration von Mikromobilität gehen das Institut für Mobilität der Universität St.Gallen (IMO-HSG) und die Stadt St.Gallen in einem Kooperationsprojekt nach. Im Projekt werden 17 Städte in verschiedenen Ländern detailliert untersucht.<br /></p><p><b>clevermobil kombiniert ans Ziel</b></p><p>Das städtische Energiekonzept und auch das Mobilitätskonzept setzen unter anderem auf die Förderung des Veloverkehrs und öffentlichen Verkehrs sowie auf eine kombinierte Mobilität. Deshalb interessiert auch die Frage, wie sich die verschiedenen Mikrofahrzeuge als junge Formen des städtischen Individualverkehrs nachhaltig in bestehende Verkehrssysteme und Mobilitätsmuster der Bevölkerung integrieren lassen. Denn gerade für die sogenannte letzte Meile, also etwa für den Weg zwischen ÖV-Haltestelle und Arbeitsplatz, bietet sich der Einsatz von Mikromobilität an. Es interessiert, ob und unter welchen Voraussetzungen die Mikromobilitätsformen sinnvoll in das bestehende Mobilitätsangebot integriert werden können und wie dieses weiterentwickelt werden kann.</p><p><b>Online-Befragung</b></p><p>Die Meinung der St.Galler Bevölkerung ist gefragt. Interessierte können bis 16. August 2021 an einer <a href=""https://survey.cmix.com/D0EAC616/7E301C4Q/de-CH"" target=""_blank"">Online-Befragung</a> teilnehmen. Auf Grundlage der gewonnenen Erkenntnisse werden im Spätsommer Gesprächsrunden mit interessierten Bürgerinnen und Bürgern, Fachverbänden und Interessensgruppen durchgeführt, um Anregungen zur nachhaltigen Integration von Mikromobilität zu diskutieren und aufzunehmen. </p>
					
					
					
	         	</div>";2021-07-21T15:31:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_medienmitteilungen/2021/07/umfrage-zur-nutzung-von-mikromobilen-verkehrsmitteln/jcr:content/newsdetail/image.originalsize.jpg/TFW9542-1-scaled.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/e3aa87508ba6464b98915c999bb4aed9
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/motorrad-kollidiert-mit-auto.html;Motorrad kollidiert mit Auto;"<div class=""t"">
	         		<strong><p>Am Sonntagabend (18.07.2021) ereignete sich eine Kollision zwischen einem Motorrad und einem Personenwagen. Die Motorradfahrerin verletzte sich dabei leicht. Es entstand hoher Sachschaden.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/motorrad-kollidiert-mit-auto.html"" title=""Interner Link: Motorrad kollidiert mit Auto"">
								<img alt=""Unfallstelle"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/motorrad-kollidiert-mit-auto/jcr:content/newsdetail/image.originalsize.jpg/Kollision Schibenertor.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Sonntagabend, um 17:40 Uhr, ereignete sich beim Oberen Graben bei der Verzeigung Schibenertor eine Kollision zwischen einem Motorrad und einem Personenwagen. Eine 17-jährige Motorradfahrerin war auf der Bahnhofstrasse in verbotener Fahrtrichtung in Richtung Marktplatz Bohl unterwegs. Gleichzeitig fuhr ein 36-jähriger Autolenker auf dem Oberen Graben in Richtung Blumenbergplatz. Er lenkte in die Verzweigung ein, da seine Lichtsignalanlage auf grün geschaltet war. Folglich kam es zu einer Kollision zwischen Motorrad und Personenwagen. Die 17-jährige Frau verletzte sich dabei leicht. Es entstand hoher Sachschaden. Das Auto musste abgeschleppt und das Motorrad abtransportiert werden.</p>
					
					
					
	         	</div>";2021-07-19T11:02:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/motorrad-kollidiert-mit-auto/jcr:content/newsdetail/image.originalsize.jpg/Kollision Schibenertor.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/5d94680ff002e2b52d4116d8ac132b35
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/ausfall-der-notruftelefonie---notfalltreffpunkte-stadt-st-gallen.html;Ausfall der Notruftelefonie - Notfalltreffpunkte Stadt St.Gallen;"<div class=""t"">
	         		<strong><p>Die Einsatzzentrale der Stadtpolizei St.Gallen ist aktuell von technischen Problemen betroffen. Sowohl Notrufe an die 117 wie auch die allgemeine Nummer 071 224 60 00 sind nicht erreichbar.  Stadtpolizei und Feuerwehr St.Gallen haben in der Stadt Notfalltreffpunkte eingerichtet.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/ausfall-der-notruftelefonie---notfalltreffpunkte-stadt-st-gallen.html"" title=""Interner Link: Ausfall der Notruftelefonie - Notfalltreffpunkte Stadt St.Gallen"">
								<img alt=""Einsatzzentrale Stadtpolizei St.Gallen"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/ausfall-der-notruftelefonie---notfalltreffpunkte-stadt-st-gallen/jcr:content/newsdetail/image.originalsize.jpg/Einsatzzentrale.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Die Einsatzzentralle der Stadtpolizei St.Gallen ist aktuell (09.07.2021) von technischen Problemen betroffen. Sowohl Notrufe an die 117 wie auch die allgemeine Nummer 071 224 60 00 sind nicht erreichbar. Sie erreichen unsere Einsatzzentrale bei Notfällen unter den Nummern:</p><p>+41 79 903 64 94</p><p>+41 79 907 30 45&nbsp;</p><p>+41 79 895 07 92</p><p>Sollten Sie uns nicht erreichen können haben die Stadtpolizei und Feuerwehr in St.Gallen Notfalltreffpunkte eingerichtet:</p><p>Stadtpolizei Vadianstrasse 57 und Kontaktstelle Innenstadt Neugasse 5</p><p>Feuerwehr Notkerstrasse 44</p><p>Feuerwehr Ost Espenmoosstrasse 18</p><p>Feuerwehr West Haggenstrasse 25</p><p>&nbsp;</p><p>&nbsp;</p>
					
					
					
	         	</div>";2021-07-09T01:43:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/ausfall-der-notruftelefonie---notfalltreffpunkte-stadt-st-gallen/jcr:content/newsdetail/image.originalsize.jpg/Einsatzzentrale.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/2b42b4e21cb30ca70dba006c155c2b28
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/mann-beschimpft-polizisten.html;Mann beschimpft Polizisten;"<div class=""t"">
	         		<strong><p>Montagnacht (19.07.2021) wurde der Stadtpolizei St.Gallen eine betrunkene Person am Bahnhof St.Gallen gemeldet. Bei der Personenkontrolle zeigte sich der Mann ausfällig gegenüber der Patrouille, beschimpfte die Polizisten und spuckte um sich. Der Mann wird angezeigt.  </p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/mann-beschimpft-polizisten.html"" title=""Interner Link: Mann beschimpft Polizisten"">
								<img alt=""Symbolbild"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/mann-beschimpft-polizisten/jcr:content/newsdetail/image.originalsize.jpg/PolizeiohneK.JPG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Montagnacht, kurz nach 1 Uhr, wurde die Stadtpolizei St.Gallen wegen einer betrunkenen Person zum Bahnhof St.Gallen gerufen. Bei der Personenkontrolle zeigte sich der 36-jährige Schweizer ausfällig gegenüber der Patrouille und fuchtelte um sich. Zwecks Eigenschutz wurde er in Handfesseln gelegt. Dabei spuckte er in Richtung der Polizei. Bei der Kontrolle kam eine Kleinmenge Betäubungsmittel hervor, welche sichergestellt wurde. Die Atemalkoholmessung ergab 1.18 mg/l.&nbsp;Der 36-jährige Mann beschimpfte die Beamten während der gesamten Kontrolle. Der Mann wird angezeigt.</p>
					
					
					
	         	</div>";2021-07-19T10:57:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/mann-beschimpft-polizisten/jcr:content/newsdetail/image.originalsize.jpg/PolizeiohneK.JPG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/fdd95655118068bc7cbfecbcbe6c4a9b
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/zeugenaufruf--unbekannte-person-auf-motorrad-fluechtet-nach-koll.html;Zeugenaufruf: Unbekannte Person auf Motorrad flüchtet nach Kollision;"<div class=""t"">
	         		<strong><p>Am Montagmorgen (12.07.2021) ist es auf der Autobahn A1 in Richtung St.Gallen kurz nach der Ausfahrt Oberbüren zu einer Streifkollision zwischen einem Motorrad und einem Personenwagen gekommen. Dabei wurde der Personenwagen beschädigt. Die unbekannte Person auf dem Motorrad entfernte sich nach dem Unfall, ohne sich um den Schaden zu kümmern. Die Stadtpolizei St.Gallen sucht Zeugen.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/zeugenaufruf--unbekannte-person-auf-motorrad-fluechtet-nach-koll.html"" title=""Interner Link: Zeugenaufruf: Unbekannte Person auf Motorrad flüchtet nach Kollision"">
								<img alt=""Unfallstelle"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/zeugenaufruf--unbekannte-person-auf-motorrad-fluechtet-nach-koll/jcr:content/newsdetail/image.originalsize.jpg/Unbekannte Person auf Motorrad.PNG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Montagmorgen, kurz vor 8 Uhr, war eine Frau mit ihrem Auto auf der Autobahn A1 von Wil in Richtung St.Gallen unterwegs. Kurz nach der Ausfahrt Oberbüren begab sie sich auf die äusserste, linke Fahrspur. Auf der mittleren Fahrspur befand sich ebenfalls ein Personenwagen. Ein Motorrad näherte sich von hinten und überholte die Autolenkerin rechts und zwischen den beiden Personenwagen, welche sich auf gleicher Höhe befanden. Dabei touchierte und beschädigte die Motorradfahrerin oder der Motorradfahrer die rechte Fahrzeugseite der Autolenkerin. Ohne sich um die Angelegenheit zu kümmern, setzte die unbekannte Person auf dem Motorrad ihre Fahrt fort und verliess die Autobahn bei der Ausfahrt Gossau. Die Person auf dem Motorrad, wobei es sich vermutlich um ein «Naked-Bike» mit weissen Anbauteilen handelt, dürfte einen dunklen Integralhelm, eine dunkle Jacke und eine kurze grüne Tarnhose getragen haben.</p><p>Die Stadtpolizei St.Gallen sucht Zeugen, welche die Streifkollision beobachten konnten und Angaben zur unbekannten Person auf dem Motorrad machen können. Hinweise nimmt die Stadtpolizei St.Gallen unter 071 224 60 00 entgegen.</p>
					
					
					
	         	</div>";2021-07-12T16:09:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/zeugenaufruf--unbekannte-person-auf-motorrad-fluechtet-nach-koll/jcr:content/newsdetail/image.originalsize.jpg/Unbekannte Person auf Motorrad.PNG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/c205f31cc7521aa9619d71270b7552f2
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/einsatzzentrale-wieder-erreichbar.html;Einsatzzentrale wieder erreichbar;"<div class=""t"">
	         		<strong><p>Die Einsatzzentrale der Stadtpolizei St.Gallen ist seit Freitag, 9. Juli 2021, kurz vor 9 Uhr wieder erreichbar. Im Notfall über die 117, bei allgemeinen Anliegen und Fragen über die +41 71 224 60 00. Zuvor war die Einsatzzentrale seit Mitternacht von technischen Störungen betroffen und nicht erreichbar. Es wurden sofort Mobile-Nummern zur Kontantaufnahme mit der Polizei und die Notfalltreffpunkte kommuniziert.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/einsatzzentrale-wieder-erreichbar.html"" title=""Interner Link: Einsatzzentrale wieder erreichbar"">
								<img alt=""Einsatzzentrale Stadtpolizei St.Gallen"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/einsatzzentrale-wieder-erreichbar/jcr:content/newsdetail/image.originalsize.jpg/Stadtpolizei 0118.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p></p>
					
					
					
	         	</div>";2021-07-09T09:04:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/einsatzzentrale-wieder-erreichbar/jcr:content/newsdetail/image.originalsize.jpg/Stadtpolizei 0118.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/b2b52d038c656927bea1971274a6c388
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/09/auffahrtslauf-st-gallen.html;Auffahrtslauf St.Gallen;"<div class=""t"">
	         		<strong><p>Am Sonntag (12.09.2021) findet in St.Gallen der Auffahrtslauf statt. Start und Ziel befinden sich im Westen der Stadt St.Gallen beim Kybunpark. Aufgrund der Veranstaltung kann es zu Verkehrsbehinderungen kommen.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/09/auffahrtslauf-st-gallen.html"" title=""Interner Link: Auffahrtslauf St.Gallen"">
								<img alt=""Symbolbild "" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/09/auffahrtslauf-st-gallen/jcr:content/newsdetail/image.originalsize.jpg/image.imageWidth__940.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Sonntagmorgen ab 9.30 Uhr startet im Bereich des Kybunparks der Auffahrtslauf für Kinder und Schüler. Ab 14.30 Uhr erfolgen weitere Läufe, welche auf der Herisauer Strasse starten. Diese Strecken führen durch den Westen und das Zentrum der Stadt St.Gallen. Davon betroffen sind die Appenzeller Strasse/ Herisauer Strasse / Biderstrasse / Haggenstrasse / Oberstrasse / Geltenwilenstrasse / Gartenstrasse und Oberer Graben. Wegen der neuen Streckenführung des 10-km Laufes, welche über die Appenzeller Strasse führt, wird der Verkehr von und nach Herisau zeitweise über die Heinrichsbadstrasse oder über Gossau umgeleitet. Zudem ist der Autobahnzubringer Abtwil zeitweise gesperrt.</p><p>Wegen des Sportanlasses kann es auf den betroffenen Strassenabschnitten zu Verkehrsbehinderungen und zur Beeinträchtigung des öffentlichen Verkehrs<a id=""_GoBack"" name=""_GoBack""></a> kommen. Die Stadtpolizei St.Gallen bittet Verkehrsteilnehmende die Stadt zu umfahren sowie die Signalisationen und Anweisungen des Sicherheitspersonals zu beachten.</p>
					
					
					
	         	</div>";2021-09-08T14:13:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/09/auffahrtslauf-st-gallen/jcr:content/newsdetail/image.originalsize.jpg/image.imageWidth__940.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/8843c7ff34deca0e949357dcc578f617
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/zeugenaufruf-mann-verunfallt-mit-velo-in-westlicher-bahnhofunter.html;Zeugenaufruf: Mann verunfallt mit Velo in westlicher Bahnhofunterführung;"<div class=""t"">
	         		<strong><p>In der Nacht auf Freitag (23.07.2021) stürzte ein 29-jähriger Velofahrer im Bereich der westlichen Bahnhofunterführung des Bahnhofs St.Gallen. Da der Unfallhergang unklar ist, sucht die Stadtpolizei St.Gallen Zeugen.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/zeugenaufruf-mann-verunfallt-mit-velo-in-westlicher-bahnhofunter.html"" title=""Interner Link: Zeugenaufruf: Mann verunfallt mit Velo in westlicher Bahnhofunterführung"">
								<img alt=""Unfallstelle"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/zeugenaufruf-mann-verunfallt-mit-velo-in-westlicher-bahnhofunter/jcr:content/newsdetail/image.originalsize.jpg/IMG_0006.JPG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am frühen Freitagmorgen um 1 Uhr kommt es in der westlichen Bahnhofunterführung des Bahnhofs St.Gallen zu einem Sturz eines Velofahrers. Der 29-Jährige stürzte im Bereich der Treppenabgänge des Gaiserbahnhofs, respektive Perron 1, in die westliche Bahnhofunterführung. Nach dem Sturz kam der Mann am Fusse der Treppenabgänge mit unbestimmten Verletzungen zu liegen. Er wurde durch die Rettung St.Gallen vor Ort betreut und dann in die Zentrale Notaufnahme gebracht.</p><p>Da der Unfallhergang nicht restlos geklärt werden konnte und um eine Dritteinwirkung auszuschliessen, sucht die Stadtpolizei St.Gallen Zeugen. Personen die Angaben zum Unfall machen können, sind gebeten sich unter 071 224 60 00 zu melden.</p>
					
					
					
	         	</div>";2021-07-23T09:58:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/zeugenaufruf-mann-verunfallt-mit-velo-in-westlicher-bahnhofunter/jcr:content/newsdetail/image.originalsize.jpg/IMG_0006.JPG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/a449ee056418358ca5b41f0fa0e4a3f5
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/09/mann-stuerzt-von-balkon.html;Mann stürzt von Balkon;"<div class=""t"">
	         		<strong><p>Am Dienstag (31.08.2021) stürzte ein Mann von einem Balkon einer Wohnung an der Redingstrasse. Er fiel acht Meter in die Tiefe und zog sich leichte Verletzungen zu.  </p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/09/mann-stuerzt-von-balkon.html"" title=""Interner Link: Mann stürzt von Balkon"">
								<img alt=""Symbolbild"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/09/mann-stuerzt-von-balkon/jcr:content/newsdetail/image.originalsize.jpg/DSC04254.JPG"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Dienstagabend kurz nach 22.20 Uhr stürzte ein Mann von einem Balkon einer Wohnung an der Redingstrasse. Laut eigenen Aussagen hatte der 40-Jährige zuvor Kokain konsumiert und sei auf bisher unbekannte Weise gestürzt. Er fiel acht Meter in die Tiefe auf eine Rasenfläche und verletzte sich dabei leicht. Der Wohnungsbesitzer, ein Bekannter des Mannes, alarmierte die Rettungssanität, welche anschliessend den Verletzten betreute.</p>
					
					
					
	         	</div>";2021-09-01T00:20:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/09/mann-stuerzt-von-balkon/jcr:content/newsdetail/image.originalsize.jpg/DSC04254.JPG;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/3639c5ef38153a4ebe62d184cfda1ec0
https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/scharfen-blindgaenger-am-sitterufer-sichergestellt.html;Scharfen Blindgänger am Sitterufer sichergestellt;"<div class=""t"">
	         		<strong><p>Am Donnerstagabend (22.07.2021) wurde der Stadtpolizei St.Gallen ein möglicher Blindgänger am Sitterufer gemeldet. Der Verdacht bestätigte sich und der scharfe, rund hundertjährige Blindgänger konnte schliesslich am Freitagmittag durch das Kommando KAMIR (Kampfmittelbeseitigung und Minenräumung) der Schweizer Armee sichergestellt werden.</p></strong>
	         		
						<div class=""newsbild""> 
							<a href=""https://www.stadt.sg.ch/news/stsg_stadtpolizei/2021/07/scharfen-blindgaenger-am-sitterufer-sichergestellt.html"" title=""Interner Link: Scharfen Blindgänger am Sitterufer sichergestellt"">
								<img alt=""Bild des scharfen Blindg&auml;ngers"" class=""textbild cq-dd-image"" src=""https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/scharfen-blindgaenger-am-sitterufer-sichergestellt/jcr:content/newsdetail/image.originalsize.jpg/News-Bild.jpg"" width=""250"" />
							</a>
							<p class=""bildlegende""></p>
						</div>
					
					<p>Am Donnerstagabend, kurz vor 18 Uhr, wurde der Stadtpolizei St.Gallen ein möglicher Blindgänger am Sitterufer, nahe der Rechenwaldstrasse gemeldet. Der Verdacht bestätigte sich und der Bereich wurde entsprechend abgesperrt und gesichert. Zudem wurden die Spezialisten des Kommando KAMIR (Kampfmittelbeseitigung und Minenräumung) der Schweizer Armee beigezogen. Diese konnten bestätigen, dass es sich um einen scharfen Blindgänger handelt. Konkret um eine rund hundertjährige, 7.5 cm Stahlgranate eines Schweizer Artilleriegeschützes. Die Sicherstellung und der Abtransport der Stahlgranate in einem speziell gesicherten Lastwagen der Armee fanden schliesslich erfolgreich am Freitagmittag statt. Währenddessen wurde die Rechenwaldstrasse im entsprechenden Bereich kurzzeitig gesperrt.<a id=""_GoBack"" name=""_GoBack""></a></p>
					
					
					
	         	</div>";2021-07-23T15:15:00+02:00;https://www.stadt.sg.ch/content/applikationen/news/stsg_stadtpolizei/2021/07/scharfen-blindgaenger-am-sitterufer-sichergestellt/jcr:content/newsdetail/image.originalsize.jpg/News-Bild.jpg;https://daten.stadt.sg.ch/api/v2/catalog/datasets/newsfeed-stadtpolizei-stgallen-medienmitteilungen/files/400b3ac7d92ba77bcb62c4b25b31e98a
